OMRÅDE;MOHERK;MOOPRIND;MOSTAT;MODERSALDER;BARNKON;TID;INDHOLD
000;4;5158;5158;35;D;2010;4
000;4;5158;5158;35;P;2010;6
000;4;5158;5158;36;D;2010;2
000;4;5158;5158;36;P;2010;1
000;4;5158;5158;37;D;2010;1
000;4;5158;5158;37;P;2010;2
000;4;5158;5158;38;D;2010;2
000;4;5158;5158;38;P;2010;2
000;4;5158;5158;41;D;2010;1
000;4;5158;5158;42;D;2010;1
000;4;5158;5180;27;P;2010;1
000;4;5158;5180;36;D;2010;1
000;4;5160;5100;32;P;2010;1
000;4;5160;5160;28;P;2010;2
000;4;5160;5160;29;P;2010;1
000;4;5160;5160;30;D;2010;1
000;4;5160;5160;30;P;2010;1
000;4;5160;5160;31;D;2010;1
000;4;5160;5160;32;P;2010;1
000;4;5160;5160;34;P;2010;2
000;4;5160;5160;36;D;2010;2
000;4;5160;5160;37;P;2010;1
000;4;5160;5160;38;D;2010;1
000;4;5160;5170;37;P;2010;1
000;4;5162;5100;26;P;2010;1
000;4;5162;5100;29;P;2010;2
000;4;5162;5100;32;D;2010;1
000;4;5162;5100;39;P;2010;1
000;4;5162;5110;31;P;2010;1
000;4;5162;5120;30;P;2010;1
000;4;5162;5162;27;D;2010;1
000;4;5162;5162;41;D;2010;1
000;4;5164;5100;35;P;2010;1
000;4;5164;5104;30;D;2010;1
000;4;5164;5110;38;D;2010;1
000;4;5164;5150;33;D;2010;1
000;4;5164;5164;23;D;2010;1
000;4;5164;5164;23;P;2010;1
000;4;5164;5164;28;P;2010;1
000;4;5164;5164;29;D;2010;1
000;4;5164;5164;31;D;2010;2
000;4;5164;5164;31;P;2010;4
000;4;5164;5164;32;D;2010;3
000;4;5164;5164;32;P;2010;1
000;4;5164;5164;33;D;2010;1
000;4;5164;5164;33;P;2010;3
000;4;5164;5164;34;D;2010;2
000;4;5164;5164;34;P;2010;3
000;4;5164;5164;35;D;2010;1
000;4;5164;5164;35;P;2010;2
000;4;5164;5164;36;P;2010;3
000;4;5164;5164;37;D;2010;3
000;4;5164;5164;37;P;2010;1
000;4;5164;5164;39;P;2010;2
000;4;5164;5164;40;P;2010;1
000;4;5170;5100;19;P;2010;1
000;4;5170;5100;30;D;2010;1
000;4;5170;5100;30;P;2010;1
000;4;5170;5100;31;P;2010;1
000;4;5170;5100;35;P;2010;1
000;4;5170;5100;37;D;2010;1
000;4;5170;5110;38;D;2010;1
000;4;5170;5120;34;D;2010;1
000;4;5170;5170;21;D;2010;1
000;4;5170;5170;23;D;2010;1
000;4;5170;5170;24;D;2010;2
000;4;5170;5170;25;D;2010;1
000;4;5170;5170;26;D;2010;1
000;4;5170;5170;26;P;2010;3
000;4;5170;5170;27;D;2010;3
000;4;5170;5170;27;P;2010;2
000;4;5170;5170;28;D;2010;3
000;4;5170;5170;29;D;2010;1
000;4;5170;5170;29;P;2010;1
000;4;5170;5170;30;D;2010;3
000;4;5170;5170;30;P;2010;5
000;4;5170;5170;31;D;2010;4
000;4;5170;5170;31;P;2010;4
000;4;5170;5170;32;D;2010;5
000;4;5170;5170;32;P;2010;5
000;4;5170;5170;33;D;2010;7
000;4;5170;5170;33;P;2010;2
000;4;5170;5170;34;D;2010;4
000;4;5170;5170;34;P;2010;8
000;4;5170;5170;35;D;2010;3
000;4;5170;5170;35;P;2010;1
000;4;5170;5170;36;D;2010;2
000;4;5170;5170;36;P;2010;4
000;4;5170;5170;37;D;2010;4
000;4;5170;5170;37;P;2010;4
000;4;5170;5170;38;P;2010;4
000;4;5170;5170;39;D;2010;1
000;4;5170;5170;39;P;2010;3
000;4;5170;5170;40;D;2010;1
000;4;5170;5170;40;P;2010;1
000;4;5170;5170;41;P;2010;2
000;4;5170;5170;42;D;2010;1
000;4;5170;5170;44;P;2010;1
000;4;5170;5170;46;P;2010;1
000;4;5170;5502;30;P;2010;1
000;4;5172;5100;20;P;2010;1
000;4;5172;5100;21;D;2010;1
000;4;5172;5100;23;D;2010;5
000;4;5172;5100;23;P;2010;2
000;4;5172;5100;24;D;2010;8
000;4;5172;5100;24;P;2010;4
000;4;5172;5100;25;D;2010;8
000;4;5172;5100;25;P;2010;3
000;4;5172;5100;26;D;2010;4
000;4;5172;5100;26;P;2010;4
000;4;5172;5100;27;D;2010;7
000;4;5172;5100;27;P;2010;15
000;4;5172;5100;28;D;2010;7
000;4;5172;5100;28;P;2010;4
000;4;5172;5100;29;D;2010;14
000;4;5172;5100;29;P;2010;11
000;4;5172;5100;30;D;2010;10
000;4;5172;5100;30;P;2010;7
000;4;5172;5100;31;D;2010;8
000;4;5172;5100;31;P;2010;10
000;4;5172;5100;32;D;2010;13
000;4;5172;5100;32;P;2010;12
000;4;5172;5100;33;D;2010;11
000;4;5172;5100;33;P;2010;5
000;4;5172;5100;34;D;2010;8
000;4;5172;5100;34;P;2010;6
000;4;5172;5100;35;D;2010;5
000;4;5172;5100;35;P;2010;5
000;4;5172;5100;36;D;2010;4
000;4;5172;5100;36;P;2010;13
000;4;5172;5100;37;D;2010;6
000;4;5172;5100;38;D;2010;5
000;4;5172;5100;38;P;2010;3
000;4;5172;5100;39;D;2010;1
000;4;5172;5100;39;P;2010;7
000;4;5172;5100;40;D;2010;2
000;4;5172;5100;40;P;2010;3
000;4;5172;5100;41;D;2010;3
000;4;5172;5100;44;D;2010;1
000;4;5172;5110;24;D;2010;1
000;4;5172;5110;27;D;2010;1
000;4;5172;5120;24;D;2010;1
000;4;5172;5120;26;P;2010;1
000;4;5172;5120;27;D;2010;1
000;4;5172;5120;33;D;2010;1
000;4;5172;5120;39;D;2010;1
000;4;5172;5120;40;D;2010;1
000;4;5172;5130;28;P;2010;1
000;4;5172;5140;21;D;2010;1
000;4;5172;5172;19;P;2010;1
000;4;5172;5172;20;D;2010;3
000;4;5172;5172;20;P;2010;4
000;4;5172;5172;21;D;2010;3
000;4;5172;5172;21;P;2010;6
000;4;5172;5172;22;D;2010;3
000;4;5172;5172;22;P;2010;2
000;4;5172;5172;23;D;2010;8
000;4;5172;5172;23;P;2010;8
000;4;5172;5172;24;D;2010;9
000;4;5172;5172;24;P;2010;6
000;4;5172;5172;25;D;2010;11
000;4;5172;5172;25;P;2010;13
000;4;5172;5172;26;D;2010;18
000;4;5172;5172;26;P;2010;14
000;4;5172;5172;27;D;2010;18
000;4;5172;5172;27;P;2010;11
000;4;5172;5172;28;D;2010;19
000;4;5172;5172;28;P;2010;19
000;4;5172;5172;29;D;2010;23
000;4;5172;5172;29;P;2010;18
000;4;5172;5172;30;D;2010;16
000;4;5172;5172;30;P;2010;11
000;4;5172;5172;31;D;2010;21
000;4;5172;5172;31;P;2010;16
000;4;5172;5172;32;D;2010;15
000;4;5172;5172;32;P;2010;14
000;4;5172;5172;33;D;2010;8
000;4;5172;5172;33;P;2010;13
000;4;5172;5172;34;D;2010;15
000;4;5172;5172;34;P;2010;5
000;4;5172;5172;35;D;2010;12
000;4;5172;5172;35;P;2010;12
000;4;5172;5172;36;D;2010;10
000;4;5172;5172;36;P;2010;10
000;4;5172;5172;37;D;2010;6
000;4;5172;5172;37;P;2010;4
000;4;5172;5172;38;D;2010;3
000;4;5172;5172;38;P;2010;6
000;4;5172;5172;39;D;2010;8
000;4;5172;5172;39;P;2010;1
000;4;5172;5172;40;D;2010;5
000;4;5172;5172;40;P;2010;5
000;4;5172;5172;41;D;2010;2
000;4;5172;5172;41;P;2010;6
000;4;5172;5172;42;P;2010;1
000;4;5172;5172;43;P;2010;2
000;4;5172;5172;44;D;2010;2
000;4;5172;5172;45;P;2010;1
000;4;5172;5182;21;P;2010;1
000;4;5172;5436;20;D;2010;1
000;4;5174;5100;29;D;2010;1
000;4;5174;5100;31;D;2010;1
000;4;5174;5100;32;D;2010;1
000;4;5174;5100;35;P;2010;1
000;4;5174;5174;21;P;2010;1
000;4;5174;5174;22;P;2010;1
000;4;5174;5174;24;D;2010;1
000;4;5174;5174;24;P;2010;1
000;4;5174;5174;26;P;2010;2
000;4;5174;5174;27;D;2010;2
000;4;5174;5174;27;P;2010;2
000;4;5174;5174;28;D;2010;1
000;4;5174;5174;29;D;2010;1
000;4;5174;5174;30;D;2010;3
000;4;5174;5174;31;P;2010;1
000;4;5174;5174;32;D;2010;2
000;4;5174;5174;33;P;2010;1
000;4;5174;5174;35;D;2010;2
000;4;5174;5174;35;P;2010;1
000;4;5174;5174;36;P;2010;1
000;4;5174;5174;39;P;2010;1
000;4;5174;5700;32;D;2010;1
000;4;5180;5100;25;P;2010;1
000;4;5180;5100;26;D;2010;1
000;4;5180;5100;27;P;2010;1
000;4;5180;5100;28;D;2010;1
000;4;5180;5100;28;P;2010;1
000;4;5180;5100;29;D;2010;1
000;4;5180;5100;29;P;2010;3
000;4;5180;5100;30;D;2010;1
000;4;5180;5100;30;P;2010;1
000;4;5180;5100;32;D;2010;3
000;4;5180;5100;37;P;2010;1
000;4;5180;5100;38;D;2010;1
000;4;5180;5100;38;P;2010;1
000;4;5180;5100;39;D;2010;1
000;4;5180;5100;41;D;2010;1
000;4;5180;5100;41;P;2010;1
000;4;5180;5110;30;P;2010;1
000;4;5180;5120;28;D;2010;1
000;4;5180;5120;37;P;2010;1
000;4;5180;5142;26;P;2010;1
000;4;5180;5170;32;P;2010;1
000;4;5180;5170;33;P;2010;1
000;4;5180;5172;30;D;2010;1
000;4;5180;5172;31;P;2010;1
000;4;5180;5180;16;D;2010;1
000;4;5180;5180;17;D;2010;1
000;4;5180;5180;18;P;2010;1
000;4;5180;5180;20;D;2010;3
000;4;5180;5180;20;P;2010;2
000;4;5180;5180;21;D;2010;1
000;4;5180;5180;22;P;2010;1
000;4;5180;5180;23;D;2010;3
000;4;5180;5180;24;D;2010;5
000;4;5180;5180;24;P;2010;4
000;4;5180;5180;25;D;2010;3
000;4;5180;5180;25;P;2010;6
000;4;5180;5180;26;D;2010;4
000;4;5180;5180;26;P;2010;6
000;4;5180;5180;27;D;2010;6
000;4;5180;5180;27;P;2010;6
000;4;5180;5180;28;D;2010;13
000;4;5180;5180;28;P;2010;8
000;4;5180;5180;29;D;2010;7
000;4;5180;5180;29;P;2010;5
000;4;5180;5180;30;D;2010;11
000;4;5180;5180;30;P;2010;6
000;4;5180;5180;31;D;2010;12
000;4;5180;5180;31;P;2010;19
000;4;5180;5180;32;D;2010;4
000;4;5180;5180;32;P;2010;2
000;4;5180;5180;33;D;2010;12
000;4;5180;5180;33;P;2010;12
000;4;5180;5180;34;D;2010;7
000;4;5180;5180;34;P;2010;15
000;4;5180;5180;35;D;2010;6
000;4;5180;5180;35;P;2010;12
000;4;5180;5180;36;D;2010;13
000;4;5180;5180;36;P;2010;5
000;4;5180;5180;37;D;2010;7
000;4;5180;5180;37;P;2010;3
000;4;5180;5180;38;D;2010;4
000;4;5180;5180;38;P;2010;5
000;4;5180;5180;39;D;2010;6
000;4;5180;5180;39;P;2010;2
000;4;5180;5180;40;D;2010;5
000;4;5180;5180;40;P;2010;2
000;4;5180;5180;41;D;2010;1
000;4;5180;5180;41;P;2010;1
000;4;5180;5180;42;P;2010;1
000;4;5180;5180;43;D;2010;1
000;4;5180;5180;43;P;2010;3
000;4;5180;5180;44;D;2010;1
000;4;5180;5180;44;P;2010;1
000;4;5180;5180;45;P;2010;1
000;4;5180;5704;23;P;2010;1
000;4;5180;5704;24;D;2010;1
000;4;5182;5182;17;D;2010;1
000;4;5182;5182;22;D;2010;1
000;4;5182;5182;27;P;2010;2
000;4;5182;5182;28;D;2010;1
000;4;5182;5182;29;D;2010;2
000;4;5182;5182;30;D;2010;1
000;4;5182;5182;31;D;2010;1
000;4;5182;5182;32;P;2010;1
000;4;5182;5182;33;P;2010;1
000;4;5182;5182;34;D;2010;1
000;4;5182;5182;36;D;2010;1
000;4;5202;5100;33;P;2010;1
000;4;5202;5100;37;P;2010;1
000;4;5202;5100;41;P;2010;1
000;4;5202;5202;27;P;2010;1
000;4;5202;5202;28;P;2010;1
000;4;5202;5202;29;P;2010;1
000;4;5202;5202;30;D;2010;1
000;4;5202;5202;32;D;2010;1
000;4;5202;5202;32;P;2010;1
000;4;5202;5202;33;D;2010;2
000;4;5202;5202;33;P;2010;2
000;4;5202;5202;34;D;2010;2
000;4;5202;5202;34;P;2010;1
000;4;5202;5202;36;P;2010;1
000;4;5202;5446;30;D;2010;1
000;4;5204;5156;35;D;2010;1
000;4;5204;5204;26;D;2010;1
000;4;5204;5204;35;P;2010;1
000;4;5213;5100;29;D;2010;1
000;4;5213;5100;29;P;2010;1
000;4;5213;5100;31;D;2010;1
000;4;5213;5100;31;P;2010;1
000;4;5213;5100;35;D;2010;2
000;4;5213;5126;34;D;2010;1
000;4;5213;5213;22;D;2010;2
000;4;5213;5213;22;P;2010;2
000;4;5213;5213;24;D;2010;1
000;4;5213;5213;25;P;2010;1
000;4;5213;5213;26;P;2010;2
000;4;5213;5213;27;P;2010;1
000;4;5213;5213;29;P;2010;1
000;4;5213;5213;31;D;2010;1
000;4;5213;5213;32;D;2010;3
000;4;5213;5213;32;P;2010;1
000;4;5213;5213;33;D;2010;2
000;4;5213;5213;33;P;2010;1
000;4;5213;5213;34;P;2010;1
000;4;5213;5213;39;P;2010;1
000;4;5214;5100;28;D;2010;1
000;4;5214;5100;31;D;2010;1
000;4;5214;5100;34;D;2010;1
000;4;5214;5100;35;D;2010;1
000;4;5214;5100;35;P;2010;1
000;4;5214;5100;36;D;2010;2
000;4;5214;5100;36;P;2010;1
000;4;5214;5100;41;P;2010;1
000;4;5214;5214;23;P;2010;1
000;4;5214;5214;26;P;2010;1
000;4;5214;5214;27;D;2010;1
000;4;5214;5214;30;D;2010;1
000;4;5214;5214;31;D;2010;1
000;4;5214;5214;31;P;2010;1
000;4;5214;5214;33;D;2010;1
000;4;5214;5214;38;D;2010;1
000;4;5214;5214;39;D;2010;1
000;4;5214;5214;41;P;2010;1
000;4;5214;5289;25;D;2010;1
000;4;5215;5100;43;P;2010;1
000;4;5216;5100;32;D;2010;1
000;4;5216;5100;35;P;2010;1
000;4;5216;5216;25;D;2010;2
000;4;5216;5216;29;D;2010;1
000;4;5216;5216;30;D;2010;1
000;4;5216;5216;30;P;2010;1
000;4;5216;5216;36;D;2010;1
000;4;5222;5100;28;D;2010;1
000;4;5222;5120;33;D;2010;1
000;4;5222;5222;26;D;2010;1
000;4;5222;5222;27;P;2010;1
000;4;5222;5222;29;P;2010;1
000;4;5222;5222;31;D;2010;1
000;4;5222;5222;33;D;2010;1
000;4;5222;5222;34;P;2010;1
000;4;5228;5100;23;D;2010;1
000;4;5228;5100;25;D;2010;1
000;4;5228;5100;26;P;2010;1
000;4;5228;5100;27;D;2010;1
000;4;5228;5100;27;P;2010;1
000;4;5228;5100;28;P;2010;2
000;4;5228;5100;29;P;2010;1
000;4;5228;5100;32;D;2010;1
000;4;5228;5100;38;P;2010;1
000;4;5228;5100;41;P;2010;1
000;4;5228;5228;19;D;2010;1
000;4;5228;5228;22;D;2010;1
000;4;5228;5228;22;P;2010;1
000;4;5228;5228;23;D;2010;1
000;4;5228;5228;23;P;2010;1
000;4;5228;5228;24;D;2010;1
000;4;5228;5228;24;P;2010;1
000;4;5228;5228;26;D;2010;1
000;4;5228;5228;27;D;2010;1
000;4;5228;5228;27;P;2010;4
000;4;5228;5228;28;P;2010;1
000;4;5228;5228;29;D;2010;1
000;4;5228;5228;29;P;2010;1
000;4;5228;5228;30;D;2010;2
000;4;5228;5228;30;P;2010;2
000;4;5228;5228;31;D;2010;1
000;4;5228;5228;31;P;2010;2
000;4;5228;5228;32;D;2010;1
000;4;5228;5228;33;D;2010;2
000;4;5228;5228;35;P;2010;1
000;4;5228;5228;38;D;2010;1
000;4;5228;5228;39;P;2010;1
000;4;5232;5232;25;D;2010;1
000;4;5233;5100;26;D;2010;1
000;4;5234;5100;25;D;2010;1
000;4;5234;5100;29;D;2010;1
000;4;5234;5100;34;D;2010;1
000;4;5234;5100;34;P;2010;1
000;4;5234;5100;36;D;2010;2
000;4;5234;5100;43;P;2010;1
000;4;5234;5170;42;D;2010;1
000;4;5234;5234;19;D;2010;1
000;4;5234;5234;23;P;2010;1
000;4;5234;5234;26;D;2010;1
000;4;5234;5234;27;D;2010;2
000;4;5234;5234;27;P;2010;1
000;4;5234;5234;28;D;2010;2
000;4;5234;5234;28;P;2010;3
000;4;5234;5234;29;P;2010;1
000;4;5234;5234;31;P;2010;3
000;4;5234;5234;35;D;2010;1
000;4;5236;5236;24;P;2010;1
000;4;5236;5236;27;P;2010;1
000;4;5236;5236;32;D;2010;1
000;4;5236;5236;33;P;2010;1
000;4;5238;5100;31;P;2010;1
000;4;5238;5100;34;D;2010;1
000;4;5238;5100;34;P;2010;1
000;4;5238;5128;30;P;2010;1
000;4;5238;5180;24;P;2010;1
000;4;5238;5238;27;D;2010;1
000;4;5238;5238;28;P;2010;1
000;4;5238;5238;30;D;2010;1
000;4;5238;5238;31;D;2010;1
000;4;5240;5100;32;P;2010;1
000;4;5240;5156;41;D;2010;1
000;4;5240;5240;25;D;2010;1
000;4;5242;5110;33;D;2010;1
000;4;5242;5180;36;D;2010;1
000;4;5242;5242;24;D;2010;1
000;4;5243;5243;24;D;2010;1
000;4;5244;5100;20;P;2010;1
000;4;5244;5100;24;P;2010;3
000;4;5244;5100;25;D;2010;2
000;4;5244;5100;26;P;2010;1
000;4;5244;5100;27;P;2010;1
000;4;5244;5100;28;D;2010;1
000;4;5244;5100;28;P;2010;2
000;4;5244;5100;29;D;2010;1
000;4;5244;5100;29;P;2010;1
000;4;5244;5100;30;D;2010;1
000;4;5244;5100;30;P;2010;1
000;4;5244;5100;31;D;2010;1
000;4;5244;5100;31;P;2010;2
000;4;5244;5100;32;P;2010;3
000;4;5244;5100;33;D;2010;3
000;4;5244;5100;33;P;2010;4
000;4;5244;5100;34;D;2010;2
000;4;5244;5100;34;P;2010;3
000;4;5244;5100;35;D;2010;3
000;4;5244;5100;35;P;2010;4
000;4;5244;5100;36;D;2010;2
000;4;5244;5100;37;D;2010;3
000;4;5244;5100;37;P;2010;1
000;4;5244;5100;38;D;2010;2
000;4;5244;5100;38;P;2010;1
000;4;5244;5100;39;D;2010;1
000;4;5244;5100;39;P;2010;1
000;4;5244;5100;40;P;2010;1
000;4;5244;5100;41;D;2010;1
000;4;5244;5100;41;P;2010;1
000;4;5244;5100;42;P;2010;1
000;4;5244;5100;43;P;2010;2
000;4;5244;5100;44;D;2010;1
000;4;5244;5110;32;D;2010;1
000;4;5244;5110;33;D;2010;1
000;4;5244;5130;41;D;2010;1
000;4;5244;5140;25;P;2010;1
000;4;5244;5164;28;D;2010;1
000;4;5244;5244;20;P;2010;1
000;4;5244;5244;21;P;2010;2
000;4;5244;5244;23;D;2010;2
000;4;5244;5244;25;D;2010;2
000;4;5244;5244;26;D;2010;4
000;4;5244;5244;26;P;2010;1
000;4;5244;5244;27;D;2010;2
000;4;5244;5244;27;P;2010;1
000;4;5244;5244;28;D;2010;2
000;4;5244;5244;28;P;2010;3
000;4;5244;5244;29;P;2010;2
000;4;5244;5244;30;D;2010;6
000;4;5244;5244;30;P;2010;3
000;4;5244;5244;31;D;2010;5
000;4;5244;5244;31;P;2010;1
000;4;5244;5244;32;D;2010;3
000;4;5244;5244;32;P;2010;2
000;4;5244;5244;33;D;2010;5
000;4;5244;5244;33;P;2010;4
000;4;5244;5244;34;D;2010;3
000;4;5244;5244;34;P;2010;3
000;4;5244;5244;35;D;2010;5
000;4;5244;5244;35;P;2010;4
000;4;5244;5244;36;P;2010;2
000;4;5244;5244;37;D;2010;6
000;4;5244;5244;37;P;2010;2
000;4;5244;5244;38;D;2010;2
000;4;5244;5244;38;P;2010;3
000;4;5244;5244;39;P;2010;1
000;4;5244;5244;40;D;2010;2
000;4;5244;5244;40;P;2010;1
000;4;5244;5244;41;D;2010;1
000;4;5244;5244;41;P;2010;1
000;4;5244;5244;43;P;2010;1
000;4;5244;5244;44;P;2010;1
000;4;5245;5245;32;D;2010;1
000;4;5246;5100;36;D;2010;1
000;4;5246;5170;30;P;2010;1
000;4;5246;5246;25;P;2010;1
000;4;5246;5246;27;D;2010;1
000;4;5246;5246;27;P;2010;1
000;4;5246;5246;28;D;2010;2
000;4;5246;5246;28;P;2010;1
000;4;5246;5246;29;D;2010;2
000;4;5246;5246;29;P;2010;2
000;4;5246;5246;30;D;2010;2
000;4;5246;5246;30;P;2010;1
000;4;5246;5246;31;D;2010;3
000;4;5246;5246;32;D;2010;2
000;4;5246;5246;32;P;2010;1
000;4;5246;5246;33;P;2010;2
000;4;5246;5246;34;D;2010;2
000;4;5246;5246;34;P;2010;1
000;4;5246;5246;35;D;2010;1
000;4;5246;5246;35;P;2010;1
000;4;5246;5246;36;P;2010;1
000;4;5246;5246;37;P;2010;1
000;4;5246;5246;38;D;2010;1
000;4;5246;5246;40;P;2010;1
000;4;5246;5246;42;D;2010;1
000;4;5247;5105;34;D;2010;1
000;4;5255;5100;24;D;2010;1
000;4;5255;5255;25;P;2010;1
000;4;5255;5255;27;D;2010;1
000;4;5255;5255;28;D;2010;1
000;4;5255;5255;28;P;2010;1
000;4;5255;5255;29;P;2010;1
000;4;5255;5255;33;P;2010;1
000;4;5255;5255;35;D;2010;2
000;4;5255;5255;38;D;2010;1
000;4;5258;5100;38;P;2010;1
000;4;5258;5258;21;D;2010;1
000;4;5258;5258;25;P;2010;1
000;4;5258;5258;27;P;2010;2
000;4;5258;5258;28;D;2010;2
000;4;5258;5258;28;P;2010;2
000;4;5258;5258;29;D;2010;2
000;4;5258;5258;30;D;2010;3
000;4;5258;5258;30;P;2010;4
000;4;5258;5258;31;D;2010;1
000;4;5258;5258;31;P;2010;1
000;4;5258;5258;34;D;2010;1
000;4;5258;5258;34;P;2010;2
000;4;5258;5258;35;D;2010;1
000;4;5258;5258;35;P;2010;1
000;4;5258;5258;37;P;2010;2
000;4;5262;5100;32;P;2010;2
000;4;5262;5130;30;P;2010;1
000;4;5262;5140;36;P;2010;1
000;4;5262;5246;23;P;2010;1
000;4;5262;5262;28;D;2010;1
000;4;5262;5262;29;D;2010;1
000;4;5262;5262;29;P;2010;1
000;4;5262;5262;31;D;2010;2
000;4;5262;5262;31;P;2010;1
000;4;5262;5262;32;P;2010;1
000;4;5262;5262;34;D;2010;2
000;4;5262;5262;34;P;2010;1
000;4;5262;5262;37;P;2010;1
000;4;5262;5262;39;D;2010;1
000;4;5262;5262;40;P;2010;1
000;4;5266;5100;29;D;2010;1
000;4;5266;5100;31;P;2010;1
000;4;5266;5100;33;D;2010;1
000;4;5266;5100;38;D;2010;1
000;4;5266;5100;43;D;2010;1
000;4;5266;5180;30;D;2010;1
000;4;5266;5266;21;D;2010;1
000;4;5266;5266;23;D;2010;1
000;4;5266;5266;26;P;2010;1
000;4;5266;5266;30;D;2010;1
000;4;5266;5266;30;P;2010;1
000;4;5266;5266;32;D;2010;2
000;4;5266;5266;32;P;2010;1
000;4;5266;5266;33;D;2010;1
000;4;5266;5266;34;D;2010;1
000;4;5266;5266;34;P;2010;2
000;4;5266;5266;35;D;2010;2
000;4;5266;5266;35;P;2010;1
000;4;5266;5266;36;P;2010;1
000;4;5266;5266;37;D;2010;1
000;4;5268;5100;30;P;2010;1
000;4;5268;5100;33;P;2010;1
000;4;5268;5100;38;D;2010;1
000;4;5268;5268;22;P;2010;1
000;4;5268;5268;25;D;2010;1
000;4;5268;5268;25;P;2010;1
000;4;5268;5268;26;P;2010;1
000;4;5268;5268;28;P;2010;1
000;4;5268;5268;29;D;2010;2
000;4;5268;5268;29;P;2010;1
000;4;5268;5268;30;P;2010;1
000;4;5268;5268;31;P;2010;1
000;4;5268;5268;32;P;2010;2
000;4;5268;5268;33;P;2010;2
000;4;5268;5268;35;D;2010;1
000;4;5268;5268;37;D;2010;1
000;4;5268;5268;43;P;2010;1
000;4;5269;5100;19;P;2010;1
000;4;5269;5100;23;D;2010;1
000;4;5269;5100;27;D;2010;1
000;4;5269;5100;30;P;2010;1
000;4;5269;5100;32;D;2010;2
000;4;5269;5100;40;D;2010;2
000;4;5269;5269;21;D;2010;1
000;4;5269;5269;24;P;2010;2
000;4;5269;5269;28;D;2010;1
000;4;5269;5269;28;P;2010;1
000;4;5269;5269;30;D;2010;1
000;4;5269;5269;30;P;2010;1
000;4;5269;5269;31;D;2010;1
000;4;5269;5269;32;D;2010;2
000;4;5269;5269;32;P;2010;1
000;4;5269;5269;33;D;2010;1
000;4;5269;5269;33;P;2010;1
000;4;5269;5269;34;D;2010;1
000;4;5269;5269;35;P;2010;2
000;4;5269;5269;38;P;2010;1
000;4;5269;5269;41;P;2010;1
000;4;5272;5100;27;D;2010;1
000;4;5272;5100;33;D;2010;1
000;4;5272;5100;35;D;2010;1
000;4;5272;5100;38;D;2010;2
000;4;5272;5100;39;P;2010;1
000;4;5272;5272;25;D;2010;2
000;4;5272;5272;28;P;2010;1
000;4;5272;5272;29;D;2010;1
000;4;5272;5272;31;D;2010;2
000;4;5272;5272;33;D;2010;1
000;4;5272;5272;35;D;2010;2
000;4;5272;5272;36;D;2010;2
000;4;5277;5100;33;P;2010;1
000;4;5277;5100;37;D;2010;1
000;4;5277;5100;49;D;2010;1
000;4;5277;5277;24;P;2010;1
000;4;5277;5277;25;P;2010;2
000;4;5277;5277;26;D;2010;1
000;4;5277;5277;27;D;2010;1
000;4;5277;5277;27;P;2010;1
000;4;5277;5277;28;D;2010;1
000;4;5277;5277;28;P;2010;2
000;4;5277;5277;29;D;2010;1
000;4;5277;5277;30;D;2010;1
000;4;5277;5277;30;P;2010;1
000;4;5277;5277;32;D;2010;1
000;4;5277;5277;32;P;2010;1
000;4;5277;5277;33;D;2010;1
000;4;5277;5277;34;P;2010;1
000;4;5277;5277;35;D;2010;1
000;4;5278;5100;22;D;2010;1
000;4;5278;5278;21;P;2010;1
000;4;5278;5278;22;D;2010;2
000;4;5278;5278;24;D;2010;2
000;4;5278;5278;26;D;2010;1
000;4;5278;5278;27;D;2010;1
000;4;5278;5278;27;P;2010;1
000;4;5278;5278;28;P;2010;1
000;4;5278;5278;30;D;2010;1
000;4;5278;5278;30;P;2010;1
000;4;5278;5278;31;D;2010;1
000;4;5278;5278;34;D;2010;1
000;4;5278;5278;34;P;2010;1
000;4;5279;5100;33;P;2010;1
000;4;5279;5279;18;D;2010;1
000;4;5279;5279;18;P;2010;1
000;4;5279;5279;19;D;2010;1
000;4;5279;5279;20;D;2010;2
000;4;5279;5279;20;P;2010;1
000;4;5279;5279;21;D;2010;2
000;4;5279;5279;23;P;2010;1
000;4;5279;5279;25;P;2010;1
000;4;5279;5279;27;D;2010;1
000;4;5279;5279;29;D;2010;1
000;4;5279;5279;29;P;2010;1
000;4;5279;5279;30;D;2010;1
000;4;5279;5279;34;P;2010;1
000;4;5279;5279;35;D;2010;1
000;4;5279;5279;37;D;2010;1
000;4;5279;5279;42;D;2010;1
000;4;5282;5100;24;P;2010;1
000;4;5282;5100;33;P;2010;2
000;4;5282;5100;37;D;2010;1
000;4;5282;5130;27;P;2010;1
000;4;5282;5130;33;P;2010;1
000;4;5282;5282;23;P;2010;1
000;4;5282;5282;24;D;2010;1
000;4;5282;5282;28;P;2010;1
000;4;5282;5282;30;D;2010;1
000;4;5282;5282;32;P;2010;1
000;4;5282;5282;33;D;2010;1
000;4;5282;5282;35;D;2010;1
000;4;5282;5282;39;P;2010;1
000;4;5285;5285;33;D;2010;1
000;4;5287;5100;32;P;2010;1
000;4;5287;5100;37;D;2010;1
000;4;5287;5287;16;D;2010;1
000;4;5287;5287;26;P;2010;1
000;4;5287;5287;29;P;2010;1
000;4;5287;5287;31;D;2010;1
000;4;5287;5287;34;P;2010;1
000;4;5287;5287;46;P;2010;1
000;4;5288;5288;33;D;2010;1
000;4;5288;5288;34;D;2010;1
